"","pays1","pays2","dist"
"2700","USA","Mozambique",11731.2601299422
"2701","USA","Swaziland",12605.4466572201
"2702","USA","Zimbabwe",11555.3767152789
"2703","USA","Malawi",11556.9881010642
"2704","USA","Tanzania",10701.6585666324
"2705","USA","Kenya",10547.0701568804
"2706","USA","Somalia",10635.9638319816
"2707","USA","Djibouti",10503.2180823001
"2708","USA","Syria",8067.14032099051
"2709","USA","Lebanon",8217.80727571496
"2710","USA","Jordan",8354.17783872111
"2711","USA","Israel",8289.28907419455
"2712","USA","Gaza Strip",8348.94311021358
"2713","USA","Saudi Arabia",8524.75846225729
"2714","USA","Yemen",10112.1435662006
"2715","USA","Qatar",9860.7605003247
"2716","USA","Kuwait",9277.80281402235
"2717","USA","Neutral Zone",9198.04791723553
"2718","USA","Vislinskiy Zaliv",5805.03175959613
"2719","USA","Lake Albert",10498.2732525593
"2720","USA","Lake Tanganyika",10762.1309634632
"2721","USA","Lake Kariba",11704.4224857144
"2722","USA","Lake Victoria",10759.5321656651
"2723","USA","Oman",10265.3290837693
"2724","USA","United Arab Emirates",9994.69661375113
"2725","USA","Great Bitter Lake",8301.66859058299
"2726","USA","West Bank",8317.57900066785
"2727","USA","Australia",11054.0009851247
"2728","USA","Papua New Guinea",10327.7462631617
"2729","USA","Saint-Barthelemy",1985.90367881711
"2730","USA","Cuba",230.690915308924
"2731","USA","Antarctica",10014.6898184859
"2732","USA","Lesotho",12552.7683795405
"2733","USA","Lake Fjerritslev",5094.24499123343
"2734","USA","Anguilla",1945.72297500999
"2735","USA","Nauru",8273.79572890994
"2736","USA","Saint Kitts",2017.43306132961
"2737","USA","Montserrat",2108.82824493006
"2738","USA","Greenland",1992.17787283245
"2739","USA","Sardinia",5925.7186118491
"2740","USA","Iceland",3267.61538114198
"2741","USA","Sicily",6391.4194025271
"2742","USA","Sonsorol Island",10528.8444673086
"2743","USA","Maug Island",8375.55229242912
"2744","USA","Isle of Man",4378.84322431539
"2745","USA","Saint Eustatius",2000.90191971287
"2746","USA","Brunei",11761.2488168606
"2747","USA","Dominican Republic",1093.66250685965
"2748","USA","Haiti",957.288697293664
"2749","USA","Ireland",4067.90961208854
"2750","USA","Nevis",2050.77631889048
"2751","USA","Madagascar",12964.0817511941
"2752","USA","San Marino",5993.40855921532
"2753","USA","Sin Cowe Island",11373.9896501403
"2754","USA","Tobago",2599.30853210026
"2755","USA","Barbados",2564.19296403388
"2756","USA","Bahrain",9808.63831045316
"2757","USA","Grenada",2455.05085457286
"2758","USA","Jamaica",817.221431663859
"2759","USA","Sri Lanka",12945.4735548691
"2760","USA","Barbuda",2091.66653422504
"2761","USA","Puerto Rico",1562.55303927097
"2762","USA","Cyprus",7939.47816567898
"2763","USA","Trinidad",2593.14672807768
"2764","USA","Saint Lucia",2386.22334549197
"2765","USA","Mauritius",14282.6163610961
"2766","USA","Saint Vincent",2413.03507287058
"2767","USA","Spratly Island",11632.3659271971
"2768","USA","Dominica",2244.70057329438
"2769","USA","Antigua",2123.66023151242
"2770","USA","Bonaire",1934.49741478817
"2771","USA","Aruba",1797.92941089583
"2772","USA","Martinique",2315.83261069513
"2773","USA","Isle of Wight",4711.77435058159
"2774","USA","Saint-Martin",1953.87844691838
"2775","USA","Curacao",1876.94483387031
"2776","Mongolia","Canada",5358.07705662771
"2777","Mongolia","South Africa",9612.49014093478
"2778","Mongolia","Denmark",4943.19962206216
"2779","Mongolia","USSR",0
"2780","Mongolia","Pakistan",1552.86945123335
"2781","Mongolia","Aral Sea",2004.51270625016
"2782","Mongolia","Italy",5326.68068652436
"2783","Mongolia","Nicaragua",12582.304685156
"2784","Mongolia","Netherlands",5347.21858084456
"2785","Mongolia","Caspian Sea",2588.94754160983
"2786","Mongolia","Mexico",9454.91700817972
"2787","Mongolia","Iraq",3673.66577461648
"2788","Mongolia","Lake Malawi",8329.49129702514
"2789","Mongolia","Ethiopia",5622.39001552235
"2790","Mongolia","USA",7649.70930659917
"2791","Mongolia","Switzerland",5515.41760424198
"2792","Mongolia","Cambodia",3008.96768222903
"2793","Mongolia","France",5566.92188002664
"2794","Mongolia","Guatemala",12035.360186795
"2795","Mongolia","Belize",12076.8867590892
"2796","Mongolia","Honduras",12341.9362336258
"2797","Mongolia","El Salvador",12442.0428815265
"2798","Mongolia","Costa Rica",12911.6645824351
"2799","Mongolia","Panama",13160.9882315651
"2800","Mongolia","Colombia",12791.1715818767
"2801","Mongolia","Ecuador",14076.0940338625
"2802","Mongolia","Peru",14209.7273317981
"2803","Mongolia","Brazil",12833.5096083331
"2804","Mongolia","Bolivia",14970.6487563532
"2805","Mongolia","Chile",15938.3718734902
"2806","Mongolia","Argentina",15817.3530438232
"2807","Mongolia","Paraguay",15569.7861772059
"2808","Mongolia","Uruguay",16299.5289153051
"2809","Mongolia","Guyana",12895.4347451866
"2810","Mongolia","Suriname",12884.4218689383
"2811","Mongolia","French Guiana",12864.9913781352
"2812","Mongolia","Venezuela",12747.5101535326
"2813","Mongolia","Lake Titicaca",15733.5273647569
"2814","Mongolia","Romania",4335.69744163144
"2815","Mongolia","Iran",2563.45376625338
"2816","Mongolia","Turkey",3537.53685346625
"2817","Mongolia","Afghanistan",1639.58531327636
"2818","Mongolia","China",0
"2819","Mongolia","India",1496.65564567898
"2820","Mongolia","Myanmar",1579.58877791751
"2821","Mongolia","Nepal",1814.51863698946
"2822","Mongolia","Bhutan",1717.43646513865
"2823","Mongolia","Bangladesh",1939.26301031654
"2824","Mongolia","Thailand",2405.68607162381
"2825","Mongolia","Laos",2150.88495385571
"2826","Mongolia","Vietnam",2072.87900403427
"2827","Mongolia","North Korea",777.253014798255
"2828","Mongolia","Hungary",4643.99745300123
"2829","Mongolia","Czechoslovakia",4610.4896904196
"2830","Mongolia","Poland",4342.27632803183
"2831","Mongolia","South Korea",1131.54348026766
"2832","Mongolia","Lake Pasvikelv",3796.96392778003
"2833","Mongolia","Bulgaria",4474.1843136728
"2834","Mongolia","Yugoslavia",4841.08206928029
"2835","Mongolia","Greece",4735.12216958884
"2836","Mongolia","Albania",5148.74791380743
"2837","Mongolia","Austria",4997.58754776134
"2838","Mongolia","Lacul Greaca",4639.79092015311
"2839","Mongolia","Germany",4918.99384122901
"2840","Mongolia","Luxembourg",5592.48855373244
"2841","Mongolia","Belgium",5559.8877271986
"2842","Mongolia","Liechtenstein",5551.31291066994
"2843","Mongolia","Portugal",6926.23127203897
"2844","Mongolia","Spain",6281.2350865535
"2845","Mongolia","Andorra",6359.08622212229
"2846","Mongolia","Monaco",5907.81428261477
"2847","Mongolia","Norway",3746.47226622385
"2848","Mongolia","Finland",3675.85406815029
"2849","Mongolia","Sweden",4014.5450895657
"2850","Mongolia","Egypt",5022.20242269322
"2851","Mongolia","Libya",5490.20187510849
"2852","Mongolia","Sudan",5370.55318852818
"2853","Mongolia","Chad",6495.84526046447
"2854","Mongolia","Tunisia",6121.8825127696
"2855","Mongolia","Algeria",6318.5183151085
"2856","Mongolia","Mali",7960.80470814735
"2857","Mongolia","Mauritania",8130.52184873628
"2858","Mongolia","Morocco",7160.93355658419
"2859","Mongolia","Western Sahara",8176.97629172505
"2860","Mongolia","Senegal",9480.18933644588
"2861","Mongolia","Gambia",9712.1502842356
"2862","Mongolia","Guinea-Bissau",9800.72996940746
"2863","Mongolia","Guinea",9476.84526969
"2864","Mongolia","Ivory Coast",9290.10575994429
"2865","Mongolia","Liberia",9834.04588764505
"2866","Mongolia","Sierra Leone",9846.26796726679
"2867","Mongolia","Ghana",8954.23793989643
"2868","Mongolia","Burkina Faso",8587.22574227141
"2869","Mongolia","Niger",6875.20112472287
"2870","Mongolia","Benin",8611.68859986044
"2871","Mongolia","Togo",8881.99112477979
"2872","Mongolia","Nigeria",7717.62436635234
"2873","Mongolia","Cameroon",7721.27999157912
"2874","Mongolia","Central African Republic",7284.70938501445
"2875","Mongolia","Zaire",7363.91098657778
"2876","Mongolia","Congo",8210.1596050444
"2877","Mongolia","Gabon",8702.0042120291
"2878","Mongolia","Uganda",7092.2037364418
"2879","Mongolia","Rwanda",7811.80065570083
"2880","Mongolia","Zambia",8385.78832906015
"2881","Mongolia","Angola",8932.41324178218
"2882","Mongolia","Burundi",7933.13518632692
"2883","Mongolia","Namibia",9613.146897468
"2884","Mongolia","Botswana",9613.146897468
"2885","Mongolia","Mozambique",7973.75295363239
"2886","Mongolia","Swaziland",9890.83209025103
"2887","Mongolia","Zimbabwe",9019.74266600082
"2888","Mongolia","Malawi",8329.49129702514
"2889","Mongolia","Tanzania",7534.12809126718
"2890","Mongolia","Kenya",6594.03597384605
"2891","Mongolia","Somalia",5280.58153738986
"2892","Mongolia","Djibouti",5785.19627512309
"2893","Mongolia","Syria",3867.73193690043
"2894","Mongolia","Lebanon",4466.86946268013
"2895","Mongolia","Jordan",4374.83593417874
"2896","Mongolia","Israel",4614.80448889913
"2897","Mongolia","Gaza Strip",4812.86733604447
"2898","Mongolia","Saudi Arabia",4083.63442843763
"2899","Mongolia","Yemen",4618.70987864212
"2900","Mongolia","Qatar",4053.19767862217
"2901","Mongolia","Kuwait",3988.73140904404
"2902","Mongolia","Neutral Zone",4133.3231464889
"2903","Mongolia","Vislinskiy Zaliv",4506.22946664794
"2904","Mongolia","Lake Albert",7443.50315300788
"2905","Mongolia","Lake Tanganyika",8079.5386615333
"2906","Mongolia","Lake Kariba",9268.50090806714
"2907","Mongolia","Lake Victoria",7468.20277056775
"2908","Mongolia","Oman",3788.99807747935
"2909","Mongolia","United Arab Emirates",3748.31886259359
"2910","Mongolia","Great Bitter Lake",5050.36597018532
"2911","Mongolia","West Bank",4679.17683540522
"2912","Mongolia","Australia",6434.82330560117
"2913","Mongolia","Papua New Guinea",5834.64072339317
"2914","Mongolia","Saint-Barthelemy",12029.146957013
"2915","Mongolia","Cuba",11661.4617715302
"2916","Mongolia","Antarctica",11927.752779383
"2917","Mongolia","Lesotho",10311.9664471963
"2918","Mongolia","Lake Fjerritslev",5043.52243443791
"2919","Mongolia","Anguilla",12015.2688708422
"2920","Mongolia","Nauru",6937.99395380466
"2921","Mongolia","Saint Kitts",12083.0009179246
"2922","Mongolia","Montserrat",12121.0266586913
"2923","Mongolia","Greenland",4631.40337825982
"2924","Mongolia","Sardinia",5954.42497148841
"2925","Mongolia","Iceland",5624.91105290286
"2926","Mongolia","Sicily",5717.93306587701
"2927","Mongolia","Sonsorol Island",4678.16958011908
"2928","Mongolia","Maug Island",3747.52682750507
"2929","Mongolia","Isle of Man",5920.19290087053
"2930","Mongolia","Saint Eustatius",12077.1799671428
"2931","Mongolia","Brunei",4209.86645819817
"2932","Mongolia","Dominican Republic",11992.2610813443
"2933","Mongolia","Haiti",11993.4532169169
"2934","Mongolia","Ireland",6035.0414874295
"2935","Mongolia","Nevis",12095.6895411821
"2936","Mongolia","Madagascar",7586.58443105163
"2937","Mongolia","San Marino",5570.65928782922
"2938","Mongolia","Sin Cowe Island",3675.75771543212
"2939","Mongolia","Tobago",12620.3580465039
"2940","Mongolia","Barbados",12385.8454366731
"2941","Mongolia","Bahrain",4092.70216026645
"2942","Mongolia","Grenada",12572.7958262624
"2943","Mongolia","Jamaica",12198.5044343439
"2944","Mongolia","Sri Lanka",3989.93980867649
"2945","Mongolia","Barbuda",12017.6054934761
"2946","Mongolia","Puerto Rico",12059.1995720603
"2947","Mongolia","Cyprus",4527.1141082556
"2948","Mongolia","Trinidad",12696.0362369532
"2949","Mongolia","Saint Lucia",12364.6573991192
"2950","Mongolia","Mauritius",7972.55089178712
"2951","Mongolia","Saint Vincent",12436.6847214552
"2952","Mongolia","Spratly Island",3839.48699578516
"2953","Mongolia","Dominica",12216.3837621235
"2954","Mongolia","Antigua",12070.5033885703
"2955","Mongolia","Bonaire",12758.0335623813
"2956","Mongolia","Aruba",12748.3325446384
"2957","Mongolia","Martinique",12285.4918498721
"2958","Mongolia","Isle of Wight",5979.9067695376
"2959","Mongolia","Saint-Martin",12024.1209720039
"2960","Mongolia","Curacao",12761.6855279816
"2961","Switzerland","Canada",4393.20757790836
"2962","Switzerland","South Africa",7831.65564065732
"2963","Switzerland","Denmark",793.284237237202
"2964","Switzerland","USSR",893.193735769205
"2965","Switzerland","Pakistan",4695.46259898873
"2966","Switzerland","Aral Sea",3652.92152801863
"2967","Switzerland","Italy",0
"2968","Switzerland","Nicaragua",8790.5773784962
"2969","Switzerland","Netherlands",418.685437258481
"2970","Switzerland","Caspian Sea",2824.01201987265
"2971","Switzerland","Mexico",8541.20663178626
"2972","Switzerland","Iraq",2798.96747272342
"2973","Switzerland","Lake Malawi",6663.85046494902
"2974","Switzerland","Ethiopia",4112.32759701202
"2975","Switzerland","USA",5434.95124659386
"2976","Switzerland","Mongolia",5515.41760424198
"2977","Switzerland","Cambodia",9063.03069189631
"2978","Switzerland","France",21.4753489237781
"2979","Switzerland","Guatemala",8989.65041743089
"2980","Switzerland","Belize",8878.83896624434
"2981","Switzerland","Honduras",8760.63426128383
"2982","Switzerland","El Salvador",9198.3642001961
"2983","Switzerland","Costa Rica",9119.56584317789
"2984","Switzerland","Panama",8814.39891421204
"2985","Switzerland","Colombia",8066.63787106581
"2986","Switzerland","Ecuador",9386.31521372928
"2987","Switzerland","Peru",9162.72074692873
"2988","Switzerland","Brazil",7031.33191046445
"2989","Switzerland","Bolivia",9391.10211130577
"2990","Switzerland","Chile",10327.5706385076
"2991","Switzerland","Argentina",9996.99344435234
"2992","Switzerland","Paraguay",9755.70427724926
"2993","Switzerland","Uruguay",10559.3775884339
"2994","Switzerland","Guyana",7486.32255375243
"2995","Switzerland","Suriname",7273.8715982481
"2996","Switzerland","French Guiana",7223.29777770805
"2997","Switzerland","Venezuela",7472.05717196604
"2998","Switzerland","Lake Titicaca",10156.0613513201
"2999","Switzerland","Romania",783.373747120578
"3000","Switzerland","Iran",2838.03532389696
"3001","Switzerland","Turkey",1487.99185443641
"3002","Switzerland","Afghanistan",4356.42030377348
"3003","Switzerland","China",5057.57810809182
"3004","Switzerland","India",5386.34679379427
"3005","Switzerland","Myanmar",7552.60603342906
"3006","Switzerland","Nepal",6198.20172536633
"3007","Switzerland","Bhutan",6999.29691425737
"3008","Switzerland","Bangladesh",7023.13102523831
"3009","Switzerland","Thailand",8260.13299830077
"3010","Switzerland","Laos",8316.57254016747
"3011","Switzerland","Vietnam",8346.6078566043
"3012","Switzerland","North Korea",8349.68594397789
"3013","Switzerland","Hungary",430.160650133961
"3014","Switzerland","Czechoslovakia",321.829876346821
"3015","Switzerland","Poland",532.351309244894
"3016","Switzerland","South Korea",8685.27188298181
"3017","Switzerland","Lake Pasvikelv",2646.43686050066
"3018","Switzerland","Bulgaria",991.213588566107
"3019","Switzerland","Yugoslavia",251.896889354522
"3020","Switzerland","Greece",1088.35235522002
"3021","Switzerland","Albania",867.110895990282
"3022","Switzerland","Austria",0
"3023","Switzerland","Lacul Greaca",1261.57558208387
"3024","Switzerland","Germany",3.45791430225248
"3025","Switzerland","Luxembourg",251.973860516123
"3026","Switzerland","Belgium",257.732543457314
"3027","Switzerland","Liechtenstein",0
"3028","Switzerland","Portugal",1115.22841740284
"3029","Switzerland","Spain",499.981217688648
"3030","Switzerland","Andorra",541.335562251794
"3031","Switzerland","Monaco",243.556090184152
"3032","Switzerland","Norway",1153.0489367748
"3033","Switzerland","Finland",1641.26576960894
"3034","Switzerland","Sweden",899.731325812992
"3035","Switzerland","Egypt",2105.13659946226
"3036","Switzerland","Libya",1454.29769836372
"3037","Switzerland","Sudan",3051.3183081737
"3038","Switzerland","Chad",2593.11276866062
"3039","Switzerland","Tunisia",998.619511945397
"3040","Switzerland","Algeria",985.138643439454
"3041","Switzerland","Mali",2548.75348109251
"3042","Switzerland","Mauritania",2471.41783265579
"3043","Switzerland","Morocco",1422.68744400316
"3044","Switzerland","Western Sahara",2435.60866136272
"3045","Switzerland","Senegal",3793.42011068693
"3046","Switzerland","Gambia",4080.88451925818
"3047","Switzerland","Guinea-Bissau",4176.42424355852
"3048","Switzerland","Guinea",4027.11708770747
"3049","Switzerland","Ivory Coast",4095.70897085081
"3050","Switzerland","Liberia",4453.26404693724
"3051","Switzerland","Sierra Leone",4349.9223056713
"3052","Switzerland","Ghana",3948.30773651424
"3053","Switzerland","Burkina Faso",3483.83839110931
"3054","Switzerland","Niger",2516.84915108595
"3055","Switzerland","Benin",3734.27171250508
"3056","Switzerland","Togo",3911.68866582621
"3057","Switzerland","Nigeria",3550.45712461972
"3058","Switzerland","Cameroon",3693.09434962
"3059","Switzerland","Central African Republic",4100.59985183646
"3060","Switzerland","Zaire",4658.73098022234
"3061","Switzerland","Congo",4774.02948887158
"3062","Switzerland","Gabon",4858.35332055326
"3063","Switzerland","Uganda",5181.4209519573
"3064","Switzerland","Rwanda",5639.44146875791
"3065","Switzerland","Zambia",6362.45639102465
"3066","Switzerland","Angola",5757.06531529162
"3067","Switzerland","Burundi",5761.8418330435
"3068","Switzerland","Namibia",6977.99770644204
"3069","Switzerland","Botswana",7229.05913872445
"3070","Switzerland","Mozambique",6896.89654680219
"3071","Switzerland","Swaziland",8269.34602491386
"3072","Switzerland","Zimbabwe",7154.49723150602
"3073","Switzerland","Malawi",6629.61634260591
"3074","Switzerland","Tanzania",5641.30584575745
"3075","Switzerland","Kenya",5236.11999916695
"3076","Switzerland","Somalia",5009.06626885564
"3077","Switzerland","Djibouti",4865.11746796423
"3078","Switzerland","Syria",2428.18747155156
"3079","Switzerland","Lebanon",2549.08022221012
"3080","Switzerland","Jordan",2669.99097858437
"3081","Switzerland","Israel",2606.42064760974
"3082","Switzerland","Gaza Strip",2659.81001277299
"3083","Switzerland","Saudi Arabia",2839.97875223596
"3084","Switzerland","Yemen",4436.04169153579
"3085","Switzerland","Qatar",4243.47333830627
"3086","Switzerland","Kuwait",3661.95349594585
"3087","Switzerland","Neutral Zone",3545.57906826428
"3088","Switzerland","Vislinskiy Zaliv",1011.13060605206
"3089","Switzerland","Lake Albert",5331.86301810768
"3090","Switzerland","Lake Tanganyika",5830.64323506108
"3091","Switzerland","Lake Kariba",7213.44731108729
"3092","Switzerland","Lake Victoria",5594.24828899852
"3093","Switzerland","Oman",4709.74572640469
"3094","Switzerland","United Arab Emirates",4359.7843915468
"3095","Switzerland","Great Bitter Lake",2621.8236635652
"3096","Switzerland","West Bank",2630.0622149638
"3097","Switzerland","Australia",12767.1080842013
"3098","Switzerland","Papua New Guinea",13178.1623639714
"3099","Switzerland","Saint-Barthelemy",6979.35690907574
"3100","Switzerland","Cuba",7674.58276057036
